Word1,Word2,FeatureCombo1,FeatureCombo2,FeatureMatch
lonliness,smoke,abstract-negative,concrete-negative,ValenceMatchingOnly
lonliness,rot,abstract-negative,concrete-negative,ValenceMatchingOnly
lonliness,mud,abstract-negative,concrete-negative,ValenceMatchingOnly
lonliness,vomit,abstract-negative,concrete-negative,ValenceMatchingOnly
lonliness,garbage,abstract-negative,concrete-negative,ValenceMatchingOnly
lonliness,rust,abstract-negative,concrete-negative,ValenceMatchingOnly
lonliness,mold,abstract-negative,concrete-negative,ValenceMatchingOnly
lonliness,injury,abstract-negative,concrete-negative,ValenceMatchingOnly
lonliness,stench,abstract-negative,concrete-negative,ValenceMatchingOnly
lonliness,filth,abstract-negative,concrete-negative,ValenceMatchingOnly
regret,smoke,abstract-negative,concrete-negative,ValenceMatchingOnly
regret,rot,abstract-negative,concrete-negative,ValenceMatchingOnly
regret,mud,abstract-negative,concrete-negative,ValenceMatchingOnly
regret,vomit,abstract-negative,concrete-negative,ValenceMatchingOnly
regret,garbage,abstract-negative,concrete-negative,ValenceMatchingOnly
regret,rust,abstract-negative,concrete-negative,ValenceMatchingOnly
regret,mold,abstract-negative,concrete-negative,ValenceMatchingOnly
regret,injury,abstract-negative,concrete-negative,ValenceMatchingOnly
regret,stench,abstract-negative,concrete-negative,ValenceMatchingOnly
regret,filth,abstract-negative,concrete-negative,ValenceMatchingOnly
anxiety,smoke,abstract-negative,concrete-negative,ValenceMatchingOnly
anxiety,rot,abstract-negative,concrete-negative,ValenceMatchingOnly
anxiety,mud,abstract-negative,concrete-negative,ValenceMatchingOnly
anxiety,vomit,abstract-negative,concrete-negative,ValenceMatchingOnly
anxiety,garbage,abstract-negative,concrete-negative,ValenceMatchingOnly
anxiety,rust,abstract-negative,concrete-negative,ValenceMatchingOnly
anxiety,mold,abstract-negative,concrete-negative,ValenceMatchingOnly
anxiety,injury,abstract-negative,concrete-negative,ValenceMatchingOnly
anxiety,stench,abstract-negative,concrete-negative,ValenceMatchingOnly
anxiety,filth,abstract-negative,concrete-negative,ValenceMatchingOnly
despair,smoke,abstract-negative,concrete-negative,ValenceMatchingOnly
despair,rot,abstract-negative,concrete-negative,ValenceMatchingOnly
despair,mud,abstract-negative,concrete-negative,ValenceMatchingOnly
despair,vomit,abstract-negative,concrete-negative,ValenceMatchingOnly
despair,garbage,abstract-negative,concrete-negative,ValenceMatchingOnly
despair,rust,abstract-negative,concrete-negative,ValenceMatchingOnly
despair,mold,abstract-negative,concrete-negative,ValenceMatchingOnly
despair,injury,abstract-negative,concrete-negative,ValenceMatchingOnly
despair,stench,abstract-negative,concrete-negative,ValenceMatchingOnly
despair,filth,abstract-negative,concrete-negative,ValenceMatchingOnly
guilt,smoke,abstract-negative,concrete-negative,ValenceMatchingOnly
guilt,rot,abstract-negative,concrete-negative,ValenceMatchingOnly
guilt,mud,abstract-negative,concrete-negative,ValenceMatchingOnly
guilt,vomit,abstract-negative,concrete-negative,ValenceMatchingOnly
guilt,garbage,abstract-negative,concrete-negative,ValenceMatchingOnly
guilt,rust,abstract-negative,concrete-negative,ValenceMatchingOnly
guilt,mold,abstract-negative,concrete-negative,ValenceMatchingOnly
guilt,injury,abstract-negative,concrete-negative,ValenceMatchingOnly
guilt,stench,abstract-negative,concrete-negative,ValenceMatchingOnly
guilt,filth,abstract-negative,concrete-negative,ValenceMatchingOnly
grief,smoke,abstract-negative,concrete-negative,ValenceMatchingOnly
grief,rot,abstract-negative,concrete-negative,ValenceMatchingOnly
grief,mud,abstract-negative,concrete-negative,ValenceMatchingOnly
grief,vomit,abstract-negative,concrete-negative,ValenceMatchingOnly
grief,garbage,abstract-negative,concrete-negative,ValenceMatchingOnly
grief,rust,abstract-negative,concrete-negative,ValenceMatchingOnly
grief,mold,abstract-negative,concrete-negative,ValenceMatchingOnly
grief,injury,abstract-negative,concrete-negative,ValenceMatchingOnly
grief,stench,abstract-negative,concrete-negative,ValenceMatchingOnly
grief,filth,abstract-negative,concrete-negative,ValenceMatchingOnly
resentment,smoke,abstract-negative,concrete-negative,ValenceMatchingOnly
resentment,rot,abstract-negative,concrete-negative,ValenceMatchingOnly
resentment,mud,abstract-negative,concrete-negative,ValenceMatchingOnly
resentment,vomit,abstract-negative,concrete-negative,ValenceMatchingOnly
resentment,garbage,abstract-negative,concrete-negative,ValenceMatchingOnly
resentment,rust,abstract-negative,concrete-negative,ValenceMatchingOnly
resentment,mold,abstract-negative,concrete-negative,ValenceMatchingOnly
resentment,injury,abstract-negative,concrete-negative,ValenceMatchingOnly
resentment,stench,abstract-negative,concrete-negative,ValenceMatchingOnly
resentment,filth,abstract-negative,concrete-negative,ValenceMatchingOnly
failure,smoke,abstract-negative,concrete-negative,ValenceMatchingOnly
failure,rot,abstract-negative,concrete-negative,ValenceMatchingOnly
failure,mud,abstract-negative,concrete-negative,ValenceMatchingOnly
failure,vomit,abstract-negative,concrete-negative,ValenceMatchingOnly
failure,garbage,abstract-negative,concrete-negative,ValenceMatchingOnly
failure,rust,abstract-negative,concrete-negative,ValenceMatchingOnly
failure,mold,abstract-negative,concrete-negative,ValenceMatchingOnly
failure,injury,abstract-negative,concrete-negative,ValenceMatchingOnly
failure,stench,abstract-negative,concrete-negative,ValenceMatchingOnly
failure,filth,abstract-negative,concrete-negative,ValenceMatchingOnly
shame,smoke,abstract-negative,concrete-negative,ValenceMatchingOnly
shame,rot,abstract-negative,concrete-negative,ValenceMatchingOnly
shame,mud,abstract-negative,concrete-negative,ValenceMatchingOnly
shame,vomit,abstract-negative,concrete-negative,ValenceMatchingOnly
shame,garbage,abstract-negative,concrete-negative,ValenceMatchingOnly
shame,rust,abstract-negative,concrete-negative,ValenceMatchingOnly
shame,mold,abstract-negative,concrete-negative,ValenceMatchingOnly
shame,injury,abstract-negative,concrete-negative,ValenceMatchingOnly
shame,stench,abstract-negative,concrete-negative,ValenceMatchingOnly
shame,filth,abstract-negative,concrete-negative,ValenceMatchingOnly
envy,smoke,abstract-negative,concrete-negative,ValenceMatchingOnly
envy,rot,abstract-negative,concrete-negative,ValenceMatchingOnly
envy,mud,abstract-negative,concrete-negative,ValenceMatchingOnly
envy,vomit,abstract-negative,concrete-negative,ValenceMatchingOnly
envy,garbage,abstract-negative,concrete-negative,ValenceMatchingOnly
envy,rust,abstract-negative,concrete-negative,ValenceMatchingOnly
envy,mold,abstract-negative,concrete-negative,ValenceMatchingOnly
envy,injury,abstract-negative,concrete-negative,ValenceMatchingOnly
envy,stench,abstract-negative,concrete-negative,ValenceMatchingOnly
envy,filth,abstract-negative,concrete-negative,ValenceMatchingOnly
sunshine,love,concrete-positive,abstract-positive,ValenceMatchingOnly
sunshine,hope,concrete-positive,abstract-positive,ValenceMatchingOnly
sunshine,joy,concrete-positive,abstract-positive,ValenceMatchingOnly
sunshine,peace,concrete-positive,abstract-positive,ValenceMatchingOnly
sunshine,freedom,concrete-positive,abstract-positive,ValenceMatchingOnly
sunshine,kindness,concrete-positive,abstract-positive,ValenceMatchingOnly
sunshine,happiness,concrete-positive,abstract-positive,ValenceMatchingOnly
sunshine,compassion,concrete-positive,abstract-positive,ValenceMatchingOnly
sunshine,gratitude,concrete-positive,abstract-positive,ValenceMatchingOnly
sunshine,inspiration,concrete-positive,abstract-positive,ValenceMatchingOnly
laughter,love,concrete-positive,abstract-positive,ValenceMatchingOnly
laughter,hope,concrete-positive,abstract-positive,ValenceMatchingOnly
laughter,joy,concrete-positive,abstract-positive,ValenceMatchingOnly
laughter,peace,concrete-positive,abstract-positive,ValenceMatchingOnly
laughter,freedom,concrete-positive,abstract-positive,ValenceMatchingOnly
laughter,kindness,concrete-positive,abstract-positive,ValenceMatchingOnly
laughter,happiness,concrete-positive,abstract-positive,ValenceMatchingOnly
laughter,compassion,concrete-positive,abstract-positive,ValenceMatchingOnly
laughter,gratitude,concrete-positive,abstract-positive,ValenceMatchingOnly
laughter,inspiration,concrete-positive,abstract-positive,ValenceMatchingOnly
flowers,love,concrete-positive,abstract-positive,ValenceMatchingOnly
flowers,hope,concrete-positive,abstract-positive,ValenceMatchingOnly
flowers,joy,concrete-positive,abstract-positive,ValenceMatchingOnly
flowers,peace,concrete-positive,abstract-positive,ValenceMatchingOnly
flowers,freedom,concrete-positive,abstract-positive,ValenceMatchingOnly
flowers,kindness,concrete-positive,abstract-positive,ValenceMatchingOnly
flowers,happiness,concrete-positive,abstract-positive,ValenceMatchingOnly
flowers,compassion,concrete-positive,abstract-positive,ValenceMatchingOnly
flowers,gratitude,concrete-positive,abstract-positive,ValenceMatchingOnly
flowers,inspiration,concrete-positive,abstract-positive,ValenceMatchingOnly
music,love,concrete-positive,abstract-positive,ValenceMatchingOnly
music,hope,concrete-positive,abstract-positive,ValenceMatchingOnly
music,joy,concrete-positive,abstract-positive,ValenceMatchingOnly
music,peace,concrete-positive,abstract-positive,ValenceMatchingOnly
music,freedom,concrete-positive,abstract-positive,ValenceMatchingOnly
music,kindness,concrete-positive,abstract-positive,ValenceMatchingOnly
music,happiness,concrete-positive,abstract-positive,ValenceMatchingOnly
music,compassion,concrete-positive,abstract-positive,ValenceMatchingOnly
music,gratitude,concrete-positive,abstract-positive,ValenceMatchingOnly
music,inspiration,concrete-positive,abstract-positive,ValenceMatchingOnly
beach,love,concrete-positive,abstract-positive,ValenceMatchingOnly
beach,hope,concrete-positive,abstract-positive,ValenceMatchingOnly
beach,joy,concrete-positive,abstract-positive,ValenceMatchingOnly
beach,peace,concrete-positive,abstract-positive,ValenceMatchingOnly
beach,freedom,concrete-positive,abstract-positive,ValenceMatchingOnly
beach,kindness,concrete-positive,abstract-positive,ValenceMatchingOnly
beach,happiness,concrete-positive,abstract-positive,ValenceMatchingOnly
beach,compassion,concrete-positive,abstract-positive,ValenceMatchingOnly
beach,gratitude,concrete-positive,abstract-positive,ValenceMatchingOnly
beach,inspiration,concrete-positive,abstract-positive,ValenceMatchingOnly
hug,love,concrete-positive,abstract-positive,ValenceMatchingOnly
hug,hope,concrete-positive,abstract-positive,ValenceMatchingOnly
hug,joy,concrete-positive,abstract-positive,ValenceMatchingOnly
hug,peace,concrete-positive,abstract-positive,ValenceMatchingOnly
hug,freedom,concrete-positive,abstract-positive,ValenceMatchingOnly
hug,kindness,concrete-positive,abstract-positive,ValenceMatchingOnly
hug,happiness,concrete-positive,abstract-positive,ValenceMatchingOnly
hug,compassion,concrete-positive,abstract-positive,ValenceMatchingOnly
hug,gratitude,concrete-positive,abstract-positive,ValenceMatchingOnly
hug,inspiration,concrete-positive,abstract-positive,ValenceMatchingOnly
home,love,concrete-positive,abstract-positive,ValenceMatchingOnly
home,hope,concrete-positive,abstract-positive,ValenceMatchingOnly
home,joy,concrete-positive,abstract-positive,ValenceMatchingOnly
home,peace,concrete-positive,abstract-positive,ValenceMatchingOnly
home,freedom,concrete-positive,abstract-positive,ValenceMatchingOnly
home,kindness,concrete-positive,abstract-positive,ValenceMatchingOnly
home,happiness,concrete-positive,abstract-positive,ValenceMatchingOnly
home,compassion,concrete-positive,abstract-positive,ValenceMatchingOnly
home,gratitude,concrete-positive,abstract-positive,ValenceMatchingOnly
home,inspiration,concrete-positive,abstract-positive,ValenceMatchingOnly
rain,love,concrete-positive,abstract-positive,ValenceMatchingOnly
rain,hope,concrete-positive,abstract-positive,ValenceMatchingOnly
rain,joy,concrete-positive,abstract-positive,ValenceMatchingOnly
rain,peace,concrete-positive,abstract-positive,ValenceMatchingOnly
rain,freedom,concrete-positive,abstract-positive,ValenceMatchingOnly
rain,kindness,concrete-positive,abstract-positive,ValenceMatchingOnly
rain,happiness,concrete-positive,abstract-positive,ValenceMatchingOnly
rain,compassion,concrete-positive,abstract-positive,ValenceMatchingOnly
rain,gratitude,concrete-positive,abstract-positive,ValenceMatchingOnly
rain,inspiration,concrete-positive,abstract-positive,ValenceMatchingOnly
chocolate,love,concrete-positive,abstract-positive,ValenceMatchingOnly
chocolate,hope,concrete-positive,abstract-positive,ValenceMatchingOnly
chocolate,joy,concrete-positive,abstract-positive,ValenceMatchingOnly
chocolate,peace,concrete-positive,abstract-positive,ValenceMatchingOnly
chocolate,freedom,concrete-positive,abstract-positive,ValenceMatchingOnly
chocolate,kindness,concrete-positive,abstract-positive,ValenceMatchingOnly
chocolate,happiness,concrete-positive,abstract-positive,ValenceMatchingOnly
chocolate,compassion,concrete-positive,abstract-positive,ValenceMatchingOnly
chocolate,gratitude,concrete-positive,abstract-positive,ValenceMatchingOnly
chocolate,inspiration,concrete-positive,abstract-positive,ValenceMatchingOnly
fireplace,love,concrete-positive,abstract-positive,ValenceMatchingOnly
fireplace,hope,concrete-positive,abstract-positive,ValenceMatchingOnly
fireplace,joy,concrete-positive,abstract-positive,ValenceMatchingOnly
fireplace,peace,concrete-positive,abstract-positive,ValenceMatchingOnly
fireplace,freedom,concrete-positive,abstract-positive,ValenceMatchingOnly
fireplace,kindness,concrete-positive,abstract-positive,ValenceMatchingOnly
fireplace,happiness,concrete-positive,abstract-positive,ValenceMatchingOnly
fireplace,compassion,concrete-positive,abstract-positive,ValenceMatchingOnly
fireplace,gratitude,concrete-positive,abstract-positive,ValenceMatchingOnly
fireplace,inspiration,concrete-positive,abstract-positive,ValenceMatchingOnly
